date,gc_cal|gc_cal|2m|ez1.5|xz0.3|mh20|cb0.08
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-01-30,0.0
2021-01-31,0.0
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,0.0
2021-02-06,0.0
2021-02-07,0.0
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,0.0
2021-02-13,0.0
2021-02-14,0.0
2021-02-15,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-20,0.0
2021-02-21,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0
2021-02-27,0.0
2021-02-28,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,0.0
2021-03-06,0.0
2021-03-07,0.0
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,0.0
2021-03-11,0.0
2021-03-12,0.0
2021-03-13,0.0
2021-03-14,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-20,0.0
2021-03-21,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-27,0.0
2021-03-28,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.0
2021-04-01,0.0
2021-04-02,0.0
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.0
2021-04-08,0.0
2021-04-09,0.0
2021-04-10,0.0
2021-04-11,0.0
2021-04-12,0.0
2021-04-13,0.0
2021-04-14,0.0
2021-04-15,0.0
2021-04-16,0.0
2021-04-17,0.0
2021-04-18,0.0
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,0.0
2021-04-23,0.0
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,0.0
2021-04-28,0.0
2021-04-29,0.0
2021-04-30,0.0
2021-05-01,0.0
2021-05-02,0.0
2021-05-03,0.0
2021-05-04,0.0
2021-05-05,0.0
2021-05-06,0.0
2021-05-07,0.0
2021-05-08,0.0
2021-05-09,0.0
2021-05-10,0.0
2021-05-11,0.0
2021-05-12,0.0
2021-05-13,0.0
2021-05-14,0.0
2021-05-15,0.0
2021-05-16,0.0
2021-05-17,0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,0.0
2021-05-22,0.0
2021-05-23,0.0
2021-05-24,0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-05-29,0.0
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,0.0
2021-06-02,0.0
2021-06-03,0.0
2021-06-04,0.0
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,0.0
2021-06-10,0.0
2021-06-11,0.0
2021-06-12,0.0
2021-06-13,0.0
2021-06-14,0.0
2021-06-15,0.0
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,0.0
2021-06-19,0.0
2021-06-20,0.0
2021-06-21,0.0
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,0.0
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,0.0
2021-07-10,0.0
2021-07-11,0.0
2021-07-12,0.0
2021-07-13,0.0
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,0.0
2021-07-20,0.0
2021-07-21,0.0
2021-07-22,0.0
2021-07-23,0.0
2021-07-24,0.0
2021-07-25,0.0
2021-07-26,0.0
2021-07-27,0.0
2021-07-28,0.0
2021-07-29,0.0
2021-07-30,0.0
2021-07-31,0.0
2021-08-01,0.0
2021-08-02,0.0
2021-08-03,0.0
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-07,0.0
2021-08-08,0.0
2021-08-09,0.0
2021-08-10,0.0
2021-08-11,0.0
2021-08-12,0.0
2021-08-13,0.0
2021-08-14,0.0
2021-08-15,0.0
2021-08-16,0.0
2021-08-17,0.0
2021-08-18,0.0
2021-08-19,0.0
2021-08-20,0.0
2021-08-21,0.0
2021-08-22,0.0
2021-08-23,0.0
2021-08-24,0.0
2021-08-25,0.0
2021-08-26,0.0
2021-08-27,0.0
2021-08-28,0.0
2021-08-29,0.0
2021-08-30,0.0
2021-08-31,0.0
2021-09-01,0.0
2021-09-02,0.0
2021-09-03,0.0
2021-09-04,0.0
2021-09-05,0.0
2021-09-06,0.0
2021-09-07,0.0
2021-09-08,0.0
2021-09-09,0.0
2021-09-10,0.0
2021-09-11,0.0
2021-09-12,0.0
2021-09-13,0.0
2021-09-14,0.0
2021-09-15,0.0
2021-09-16,0.0
2021-09-17,0.0
2021-09-18,0.0
2021-09-19,0.0
2021-09-20,0.0
2021-09-21,0.0
2021-09-22,0.0
2021-09-23,0.0
2021-09-24,0.0
2021-09-25,0.0
2021-09-26,0.0
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,0.0
2021-09-30,0.0
2021-10-01,0.0
2021-10-02,0.0
2021-10-03,0.0
2021-10-04,0.0
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-09,0.0
2021-10-10,0.0
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-16,0.0
2021-10-17,0.0
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-23,0.0
2021-10-24,0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,0.0
2021-10-30,0.0
2021-10-31,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-06,0.0
2021-11-07,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,0.0
2021-11-12,0.0
2021-11-13,0.0
2021-11-14,0.0
2021-11-15,0.0
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,0.0
2021-11-19,0.0
2021-11-20,0.0
2021-11-21,0.0
2021-11-22,0.0
2021-11-23,0.0
2021-11-24,0.0
2021-11-25,0.0
2021-11-26,0.0
2021-11-27,0.0
2021-11-28,0.0
2021-11-29,0.0
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,0.0
2021-12-03,0.0
2021-12-04,0.0
2021-12-05,0.0
2021-12-06,0.0
2021-12-07,0.0
2021-12-08,0.0
2021-12-09,0.0
2021-12-10,0.0
2021-12-11,0.0
2021-12-12,0.0
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,0.0
2021-12-17,0.0
2021-12-18,0.0
2021-12-19,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,0.0
2021-12-25,0.0
2021-12-26,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.0
2021-12-31,0.0
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,0.0
2022-03-12,0.0
2022-03-13,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,-0.08
2022-03-17,0.2023775821621557
2022-03-18,0.4048919892271537
2022-03-19,-0.014720513720318516
2022-03-20,-0.014720513720318516
2022-03-21,-0.8227540860987688
2022-03-22,0.0735451484081584
2022-03-23,-0.08256302137847733
2022-03-24,-0.16668849946821834
2022-03-25,-0.15693237036304084
2022-03-26,-0.017692284608336512
2022-03-27,-0.017692284608336512
2022-03-28,0.7391857578119375
2022-03-29,-1.1458716031335208
2022-03-30,0.4015662098275511
2022-03-31,0.8339161273253021
2022-04-01,-0.8989805007593413
2022-04-02,-0.0176518506188655
2022-04-03,-0.0176518506188655
2022-04-04,-0.2142010502715673
2022-04-05,-0.46724387228301933
2022-04-06,0.0
2022-04-07,0.0
2022-04-08,0.0
2022-04-09,0.0
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,-0.08
2022-04-13,0.13740116041477296
2022-04-14,0.05940282330213488
2022-04-15,-0.02312289689211583
2022-04-16,-0.02312289689211583
2022-04-17,-0.02312289689211583
2022-04-18,-0.3025294586627166
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,-0.08
2022-04-27,0.03912079021433506
2022-04-28,-0.1773531483115092
2022-04-29,0.2494953194783406
2022-04-30,-0.030587736711400994
2022-05-01,-0.030587736711400994
2022-05-02,-0.47975103485514714
2022-05-03,-0.3959253237549473
2022-05-04,-0.08
2022-05-05,0.17410921175008784
2022-05-06,-0.15057070513429668
2022-05-07,-0.0333077673713514
2022-05-08,-0.0333077673713514
2022-05-09,-0.025264677906189893
2022-05-10,-0.31433647908091816
2022-05-11,0.21522417183524667
2022-05-12,0.27749188913862805
2022-05-13,0.5378021595927239
2022-05-14,-0.030932531462133466
2022-05-15,-0.030932531462133466
2022-05-16,0.3420723975094854
2022-05-17,-0.16901817979554215
2022-05-18,-0.04834636561211547
2022-05-19,-0.046018184854007126
2022-05-20,0.47321367961318356
2022-05-21,-0.028983133656411766
2022-05-22,-0.028983133656411766
2022-05-23,0.33442362081084503
2022-05-24,0.15131563280906207
2022-05-25,-0.08
2022-05-26,-0.1866957870472215
2022-05-27,0.4874033010032641
2022-05-28,-0.02744854391129792
2022-05-29,-0.02744854391129792
2022-05-30,-0.02744854391129792
2022-05-31,0.42406436280913473
2022-06-01,-3.799266637823786
2022-06-02,0.12383561609130372
2022-06-03,-0.35121078684852414
2022-06-04,-0.03707756491894396
2022-06-05,-0.03707756491894396
2022-06-06,-0.2500961508944364
2022-06-07,-0.3061501006555974
2022-06-08,-0.17023320616872722
2022-06-09,0.09828417852036178
2022-06-10,0.12937210306344232
2022-06-11,-0.03793211681161341
2022-06-12,-0.03793211681161341
2022-06-13,-0.3646084434766249
2022-06-14,-1.1032695846529226
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,-0.08
2022-06-20,-0.02533183606034156
2022-06-21,-0.03428366718499373
2022-06-22,-0.027348309757874684
2022-06-23,0.13602325535756019
2022-06-24,-0.22681925321755667
2022-06-25,-0.025474390784387627
2022-06-26,-0.025474390784387627
2022-06-27,-0.15568075691066785
2022-06-28,-0.04427086347679608
2022-06-29,0.05799009151781866
2022-06-30,-0.07792094443401663
2022-07-01,0.048031061393274316
2022-07-02,-0.025594067864971773
2022-07-03,-0.025594067864971773
2022-07-04,-0.025594067864971773
2022-07-05,-0.22254607170393909
2022-07-06,0.1480647204959864
2022-07-07,-0.008620201001953404
2022-07-08,-0.011813503015479062
2022-07-09,-0.10557167002065741
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,-0.08
2022-07-19,0.3244255318167999
2022-07-20,-0.476664954090307
2022-07-21,-0.2905203859875841
2022-07-22,0.2504484173637019
2022-07-23,-0.03728538824882261
2022-07-24,-0.03728538824882261
2022-07-25,-0.8141145560514783
2022-07-26,-0.5853580975823967
2022-07-27,-1.0966747993119186
2022-07-28,0.588032351014659
2022-07-29,0.24010194527211637
2022-07-30,-0.04134174141029134
2022-07-31,-0.04134174141029134
2022-08-01,-2.4994846485357236
2022-08-02,0.14426090926343513
2022-08-03,-0.699666000338518
2022-08-04,-0.43172028422528796
2022-08-05,-0.21118177224608764
2022-08-06,-0.05092837186278871
2022-08-07,-0.13092837186278872
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,-0.08
2022-08-11,-0.04412449730159092
2022-08-12,0.07940676910274094
2022-08-13,-0.018931266657187525
2022-08-14,-0.018931266657187525
2022-08-15,-0.01806657285385587
2022-08-16,-0.11888428756049858
2022-08-17,-0.0020316040896159147
2022-08-18,0.027648055216666866
2022-08-19,0.0858850748507838
2022-08-20,-0.018737905805780844
2022-08-21,-0.018737905805780844
2022-08-22,-0.005871061123815274
2022-08-23,0.09940906782813791
2022-08-24,0.12025023101919931
2022-08-25,-0.04984973581459478
2022-08-26,0.17768359527106534
2022-08-27,-0.017537053266974575
2022-08-28,-0.017537053266974575
2022-08-29,-0.017900792205749187
2022-08-30,-0.2861185895348066
2022-08-31,-0.08
2022-09-01,-0.9345940492157003
2022-09-02,0.2668113949508361
2022-09-03,-0.04749324705393406
2022-09-04,-0.04749324705393406
2022-09-05,-0.04749324705393406
2022-09-06,0.03548174789701189
2022-09-07,-0.0783501838219047
2022-09-08,-0.12329252784218174
2022-09-09,-0.32163344814777717
2022-09-10,-0.04831908742007606
2022-09-11,-0.04831908742007606
2022-09-12,0.07261821712335403
2022-09-13,-1.18453051596812
2022-09-14,-1.2287772904973278
2022-09-15,0.30986294852847174
2022-09-16,-0.35003266903016866
2022-09-17,-0.05420729680876095
2022-09-18,-0.05420729680876095
2022-09-19,0.0682286985259401
2022-09-20,0.7097891694068923
2022-09-21,-0.08
2022-09-22,0.27000316809726166
2022-09-23,-1.0369745893827402
2022-09-24,-0.03803312957095579
2022-09-25,-0.03803312957095579
2022-09-26,0.4538719560745907
2022-09-27,0.12177388030055933
2022-09-28,0.23004004708251674
2022-09-29,-0.5783591252503065
2022-09-30,0.6539829677069435
2022-10-01,-0.03508372020319757
2022-10-02,-0.03508372020319757
2022-10-03,-3.992779871211399
2022-10-04,-0.15249306153607106
2022-10-05,-0.39554776051300383
2022-10-06,-0.17476108708249904
2022-10-07,-0.1634225247720386
2022-10-08,-0.04798278061488673
2022-10-09,-0.04798278061488673
2022-10-10,-0.5315025230229853
2022-10-11,0.11481586220618491
2022-10-12,-0.08
2022-10-13,-0.11070010304238022
2022-10-14,-0.17178995407928535
2022-10-15,-0.017934520644756917
2022-10-16,-0.017934520644756917
2022-10-17,0.08697267068814118
2022-10-18,-0.04918729927225615
2022-10-19,-0.10233633892851693
2022-10-20,-0.05458597541309814
2022-10-21,0.05872053292071484
2022-10-22,-0.01785439297901357
2022-10-23,-0.01785439297901357
2022-10-24,-0.07285872149315314
2022-10-25,-0.09536121371757844
2022-10-26,0.025914655974376775
2022-10-27,-0.12444278284082134
2022-10-28,-0.05566801992755875
2022-10-29,-0.018496613902602155
2022-10-30,-0.018496613902602155
2022-10-31,0.011628249054713064
2022-11-01,-0.0155938191661351
2022-11-02,-0.08
2022-11-03,-0.19100686557894414
2022-11-04,0.6430869125488853
2022-11-05,-0.07076468316629499
2022-11-06,-0.07076468316629499
2022-11-07,-0.011478995912605594
2022-11-08,0.4566607058298918
2022-11-09,-0.28116012609851027
2022-11-10,0.5044080207703708
2022-11-11,0.15011740152670003
2022-11-12,-0.06753222867849443
2022-11-13,-0.06753222867849443
2022-11-14,0.37971180076988653
2022-11-15,-1.6172743135963759
2022-11-16,-0.7740538485262529
2022-11-17,0.43145697560999396
2022-11-18,0.1517238792226871
2022-11-19,-0.07052485952993687
2022-11-20,-0.07052485952993687
2022-11-21,-0.9905806384769099
2022-11-22,0.027308176502148326
2022-11-23,-0.08
2022-11-24,-0.07185135701968427
2022-11-25,0.05236874276776593
2022-11-26,-0.07150725702027305
2022-11-27,-0.07150725702027305
2022-11-28,-0.6263069167484603
2022-11-29,-0.47581712647886537
2022-11-30,2.3421052417671806
2022-12-01,-1.1614456585260087
2022-12-02,-0.1492528708887169
2022-12-03,-0.07071513135218635
2022-12-04,-0.07071513135218635
2022-12-05,-0.648034617021582
2022-12-06,-0.05620347566027635
2022-12-07,0.154089666822508
2022-12-08,-0.021395374981130658
2022-12-09,0.05964877680691179
2022-12-10,-0.07114019954825994
2022-12-11,-0.07114019954825994
2022-12-12,-0.16409866525702294
2022-12-13,0.4849473780711298
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,-0.08
2023-02-06,0.12936469758041008
2023-02-07,-0.16118368948989364
2023-02-08,-0.4759272313117495
2023-02-09,0.07087273957099044
2023-02-10,0.029032101695075016
2023-02-11,-0.07550035941787887
2023-02-12,-0.07550035941787887
2023-02-13,-0.0722160684912016
2023-02-14,-0.21173697143584758
2023-02-15,-0.37419993815702884
2023-02-16,-0.14471927275953184
2023-02-17,0.06446569075745417
2023-02-18,-0.0764919596415598
2023-02-19,-0.0764919596415598
2023-02-20,-0.0764919596415598
2023-02-21,-0.19189206830676817
2023-02-22,-0.25800152757540373
2023-02-23,-0.3019028507204891
2023-02-24,-0.22812406573637922
2023-02-25,-0.15835170400964932
2023-02-26,-0.08
2023-02-27,0.21018735650945888
2023-02-28,0.43544492417914515
2023-03-01,-0.2781247579225675
2023-03-02,-0.3166207063089377
2023-03-03,0.13495301802223358
2023-03-04,-0.0767674330615409
2023-03-05,-0.0767674330615409
2023-03-06,-0.0767674330615409
2023-03-07,-0.6036197953680171
2023-03-08,-0.43641461811900456
2023-03-09,0.33694878285154384
2023-03-10,0.5778156349123901
2023-03-11,-0.07624940089756417
2023-03-12,-0.07624940089756417
2023-03-13,1.1107216780294267
2023-03-14,-0.15014949787526388
2023-03-15,-0.2693669433088218
2023-03-16,-0.029491464151370786
2023-03-17,0.6062593570633313
2023-03-18,-0.15171290789400252
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,0.0
2023-03-29,0.0
2023-03-30,0.0
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,0.0
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,0.0
2023-11-03,0.0
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,0.0
2023-11-17,0.0
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,0.0
2023-11-23,0.0
2023-11-24,0.0
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.0
2023-11-28,0.0
2023-11-29,0.0
2023-11-30,0.0
2023-12-01,0.0
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,0.0
2023-12-05,0.0
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-09,0.0
2023-12-10,0.0
2023-12-11,0.0
2023-12-12,0.0
2023-12-13,0.0
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,0.0
2024-02-03,0.0
2024-02-04,0.0
2024-02-05,0.0
2024-02-06,0.0
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,0.0
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,0.0
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,0.0
2024-02-27,0.0
