date,gc_cal|gc_cal|2m|ez1.5|xz0.3|mh20|cb0.08
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-03,0.0
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.0
2024-03-16,0.0
2024-03-17,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,0.0
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,-0.08
2024-08-15,0.3494062928205435
2024-08-16,-0.05413771451200716
2024-08-17,0.0633168691022251
2024-08-18,0.0633168691022251
2024-08-19,-0.06732131905906263
2024-08-20,-0.020671973802225727
2024-08-21,0.2877814360304758
2024-08-22,0.14612982374968655
2024-08-23,0.2877471714833051
2024-08-24,0.06419705495579756
2024-08-25,0.06419705495579756
2024-08-26,0.08107791706332221
2024-08-27,-0.11155328161519529
2024-08-28,0.10296055475897742
2024-08-29,-0.04248063276409583
2024-08-30,-0.1338365221883363
2024-08-31,0.06302401901400222
2024-09-01,0.06302401901400222
2024-09-02,0.06302401901400222
2024-09-03,0.2240748879966742
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,0.0
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,0.0
2024-09-21,0.0
2024-09-22,0.0
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,-0.08
2024-09-26,0.5490243388783973
2024-09-27,-0.4550720131891463
2024-09-28,0.0762753527414571
2024-09-29,0.0762753527414571
2024-09-30,-0.41834576093499676
2024-10-01,-1.8007549679124222
2024-10-02,-0.08
2024-10-03,0.007335804235481455
2024-10-04,0.0
2024-10-05,-0.08
2024-10-06,0.05859609766913093
2024-10-07,0.2577468341241306
2024-10-08,0.026549858731965602
2024-10-09,0.13537337849683195
2024-10-10,0.41829690191249796
2024-10-11,-0.14842329182428313
2024-10-12,0.05968532230370119
2024-10-13,0.05968532230370119
2024-10-14,0.1461748535400597
2024-10-15,0.04451283741218132
2024-10-16,0.05184643908953829
2024-10-17,0.20361515206918368
2024-10-18,0.24204325032913118
2024-10-19,0.06076172665818228
2024-10-20,0.06076172665818228
2024-10-21,0.169432641091865
2024-10-22,-0.01658139183559299
2024-10-23,0.12493010457040482
2024-10-24,-0.09525070665921426
2024-10-25,0.02479083218818698
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,-0.08
2024-12-03,-0.09316697287602105
2024-12-04,-0.08
2024-12-05,0.15857863957628948
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,-0.08
2024-12-09,-0.09781882048206869
2024-12-10,-0.08
2024-12-11,-0.5543957984401626
2024-12-12,-0.08
2024-12-13,0.2850392961314929
2024-12-14,0.02075620719356058
2024-12-15,0.02075620719356058
2024-12-16,0.03703311604070611
2024-12-17,0.11343217287892324
2024-12-18,0.221717315662932
2024-12-19,0.04956961821812192
2024-12-20,-0.0878430641884549
2024-12-21,0.021387755273099076
2024-12-22,0.021387755273099076
2024-12-23,0.2129649044908851
2024-12-24,0.10615377129920638
2024-12-25,0.022151778765121297
2024-12-26,0.1775407481585222
2024-12-27,0.1261585750399139
2024-12-28,0.02286913423689349
2024-12-29,0.02286913423689349
2024-12-30,0.2801004142049525
2024-12-31,0.25817973748725137
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,0.0
2025-01-09,0.0
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,-0.08
2025-01-14,-0.1867365227920872
2025-01-15,1.0040613158217346
2025-01-16,0.0
2025-01-17,0.0
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.0
2025-01-22,0.0
2025-01-23,0.0
2025-01-24,0.0
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,0.0
2025-01-28,0.0
2025-01-29,0.0
2025-01-30,-0.08
2025-01-31,0.20218573268836101
2025-02-01,0.028392295845346967
2025-02-02,0.028392295845346967
2025-02-03,0.5858774246634988
2025-02-04,0.31607227267178883
2025-02-05,0.1862070571839506
2025-02-06,0.22850920613095177
2025-02-07,0.25471503450543576
2025-02-08,0.032324308280779465
2025-02-09,0.032324308280779465
2025-02-10,0.10818604712706542
2025-02-11,0.39662612338510334
2025-02-12,0.0
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,0.0
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,0.0
2025-02-25,0.0
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,0.0
2025-03-07,0.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.0
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,-0.08
2025-04-02,0.44445630404254227
2025-04-03,0.2789166569673041
2025-04-04,-0.2672367671294391
2025-04-05,0.04516041277516439
2025-04-06,0.04516041277516439
2025-04-07,0.04981067157644613
2025-04-08,0.35342178509453565
2025-04-09,0.08102644592089722
2025-04-10,-0.15521416658844112
2025-04-11,0.4404073275489984
2025-04-12,0.04666013763229794
2025-04-13,0.04666013763229794
2025-04-14,-0.28899296563278176
2025-04-15,0.15789026997672645
2025-04-16,0.46978210988074104
2025-04-17,0.13939187378664428
2025-04-18,0.04747017895054472
2025-04-19,0.04747017895054472
2025-04-20,0.04747017895054472
2025-04-21,-0.16919506555926148
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,0.0
2025-04-29,0.0
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,0.0
2025-05-29,-0.08
2025-05-30,0.0013438237446784795
2025-05-31,0.06828309501244814
2025-06-01,0.06828309501244814
2025-06-02,0.27305110094500296
2025-06-03,0.30737361040339556
2025-06-04,0.1763686953038292
2025-06-05,0.06846307466012908
2025-06-06,0.37581652822166545
2025-06-07,0.07065101236063541
2025-06-08,0.07065101236063541
2025-06-09,-0.1748275518638366
2025-06-10,0.2483573529162339
2025-06-11,-0.023312264997204984
2025-06-12,-0.5468783642769385
2025-06-13,-0.11523299178488076
2025-06-14,0.06798707214778234
2025-06-15,0.06798707214778234
2025-06-16,0.32295102705660195
2025-06-17,0.14439333139869964
2025-06-18,-0.10962135894397683
2025-06-19,-0.08
2025-06-20,0.14218606878313544
2025-06-21,0.06883387407556107
2025-06-22,0.06883387407556107
2025-06-23,0.0007643702658751139
2025-06-24,0.5228030882287519
2025-06-25,0.18348098788491024
2025-06-26,0.03311864640668183
2025-06-27,0.5351414850794753
2025-06-28,0.07140338323149614
2025-06-29,0.07140338323149614
2025-06-30,-0.08523418639878176
2025-07-01,-0.25102028151415334
2025-07-02,0.08659153885583303
2025-07-03,0.3803773042284606
2025-07-04,0.07098272027078892
2025-07-05,0.07098272027078892
2025-07-06,0.07098272027078892
2025-07-07,-0.019770458857239423
2025-07-08,0.17787915286642375
2025-07-09,-0.3169891348400336
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,-0.08
2025-07-22,0.7795705319237378
2025-07-23,0.5923081236561911
2025-07-24,0.5273706646877703
2025-07-25,0.27867071297239876
2025-07-26,0.07317058298662041
2025-07-27,0.07317058298662041
2025-07-28,0.1850379716084387
2025-07-29,0.4219433852546351
2025-07-30,0.5028713365981133
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.0
2025-08-19,-0.08
2025-08-20,-0.1505407100561598
2025-08-21,0.48591721313972847
2025-08-22,-0.29289529980963325
2025-08-23,0.06797053477317537
2025-08-24,0.06797053477317537
2025-08-25,0.1661722051021738
2025-08-26,0.7712825596649535
2025-08-27,0.04480742235624932
2025-08-28,0.06036212337054213
2025-08-29,0.12061041662115748
2025-08-30,0.0702326377142948
2025-08-31,0.0702326377142948
2025-09-01,0.0702326377142948
2025-09-02,-0.12499249914239995
2025-09-03,-0.14686512570518057
2025-09-04,0.2698957472754022
2025-09-05,-0.33877079774073743
2025-09-07,0.06851685561417337
2025-09-08,-0.43298407436778275
2025-09-09,-0.04471172254068649
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,-0.08
2025-09-13,0.06742957085596604
2025-09-14,0.06742957085596604
2025-09-15,0.1866636123292566
2025-09-16,0.11082963274821653
2025-09-17,0.28361865845160794
2025-09-18,0.16704236609147483
2025-09-19,0.05088102884017716
2025-09-20,0.06870031906456948
2025-09-21,0.06870031906456948
2025-09-22,0.021532227952855545
2025-09-23,0.7809772345246403
2025-09-24,1.636552497038879
2025-09-25,0.0
2025-09-26,0.0
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,0.0
2025-10-03,0.0
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.0
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,0.0
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,0.0
2025-10-23,0.0
2025-10-24,0.0
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,0.0
2025-10-28,0.0
2025-10-29,0.0
2025-10-30,0.0
2025-10-31,0.0
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,0.0
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,-0.08
2025-12-02,0.12917542605171997
2025-12-03,8.310049875669134e-05
2025-12-04,-0.13600797217211413
2025-12-05,0.2263824313363685
2025-12-06,0.039888895223983645
2025-12-07,0.039888895223983645
2025-12-08,0.17330041656627923
2025-12-09,0.11727358311855683
2025-12-10,-0.060623886934332946
2025-12-11,-0.02688491970276298
2025-12-12,0.12644929381052655
2025-12-13,0.04024539840032672
2025-12-14,0.04024539840032672
2025-12-15,0.06287993981498424
2025-12-16,-0.041529841673108456
2025-12-17,-0.09753638581005615
2025-12-18,-0.02033565587830155
2025-12-19,0.010581461756225857
2025-12-20,0.03945368247602725
2025-12-21,-0.04054631752397275
2025-12-22,-0.08
2025-12-23,0.019280637575745094
2025-12-24,0.0071655805218411445
2025-12-25,0.060790799848832636
2025-12-26,0.29064254372200005
2025-12-27,0.06142750828061426
2025-12-28,0.06142750828061426
2025-12-29,0.49504749511246965
2025-12-30,0.19126985710143296
2025-12-31,0.44067812616342067
2026-01-01,0.06403125974866025
2026-01-02,-0.2278745149424386
2026-01-03,0.0632226564946683
2026-01-04,0.0632226564946683
2026-01-05,-0.35559645824550856
2026-01-06,0.11199141845922847
2026-01-07,0.09415742009100193
2026-01-08,0.34569874599025807
2026-01-09,0.26753239976313103
2026-01-10,0.06364075584129913
2026-01-11,-0.016359244158700867
2026-01-12,0.0
2026-01-13,0.0
2026-01-14,0.0
2026-01-15,0.0
2026-01-16,0.0
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,0.0
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,0.0
2026-01-23,0.0
2026-01-24,0.0
2026-01-25,0.0
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,-0.08
2026-01-29,-0.11531501722665272
2026-01-30,-0.6316931151201459
2026-01-31,0.05609087584824096
2026-02-01,0.05609087584824096
2026-02-02,2.032510320253434
2026-02-03,0.4015522612578851
2026-02-04,0.2376708120567496
2026-02-05,-0.46530947452290333
2026-02-06,0.7031408479618719
2026-02-07,0.0633066061464585
2026-02-08,0.0633066061464585
2026-02-09,0.33793735637692246
2026-02-10,0.04333224582778088
2026-02-11,0.1781148005377851
2026-02-12,0.15046554546525137
2026-02-13,-0.4482404651022567
2026-02-14,0.06314409920072242
2026-02-15,0.06314409920072242
2026-02-16,0.06314409920072242
2026-02-17,0.011905131352539108
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,0.0
2026-02-22,0.0
2026-02-23,0.0
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,0.0
2026-02-27,0.0
