date,pnl_bp
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,0.0
2020-10-15,0.0
2020-10-16,0.0
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,0.0
2020-10-23,0.0
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,0.0
2020-11-01,0.0006249999999999
2020-11-02,-0.400486111111111
2020-11-03,-0.1007638888888889
2020-11-04,0.0995138888888889
2020-11-05,0.1499305555555555
2020-11-06,0.2506249999999999
2020-11-07,0.000625
2020-11-08,0.000625
2020-11-09,0.000625
2020-11-10,-0.0644444444444444
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,0.0
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,0.0
2020-11-24,0.0
2020-11-25,0.0
2020-11-26,0.0
2020-11-27,0.0
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,0.0
2020-12-01,-0.0044803291449748
2020-12-02,0.3360739427636706
2020-12-03,0.0889976981829966
2020-12-04,-0.418587541630438
2020-12-05,-0.0016684614789489
2020-12-06,-0.0016684614789489
2020-12-07,0.7017405034763237
2020-12-08,-0.1303395564368761
2020-12-09,-0.4209933976532205
2020-12-10,0.0429219894192361
2020-12-11,-1.128648106348454
2020-12-12,-0.0376876004656713
2020-12-13,-0.0418319279196567
2020-12-14,-0.0387897513813202
2020-12-15,0.1641290269418889
2020-12-16,-0.1518330953828231
2020-12-17,9.348364239583932e-05
2020-12-18,-0.8764223619049115
2020-12-19,-0.0377284117295248
2020-12-20,-0.0425695672129536
2020-12-21,-0.0843528442811054
2020-12-22,-0.5010733176975044
2020-12-23,-0.0223537153714958
2020-12-24,0.7230077494221632
2020-12-25,-0.9275547330977926
2020-12-26,-0.037818894640551
2020-12-27,-0.0437254408063403
2020-12-28,-0.0368242034391778
2020-12-29,0.7060149840215131
2020-12-30,1.483048872856091
2020-12-31,0.0287642683013145
2021-01-01,-0.0117455889203387
2021-01-02,-0.0014484392890821
2021-01-03,0.9640507956753328
2021-01-04,0.0005814256878941
2021-01-05,0.0863551302093095
2021-01-06,0.0022704680765816
2021-01-07,-0.001852801286081
2021-01-08,-0.0001138913529836
2021-01-09,9.468341034361885e-06
2021-01-10,9.468341034361885e-06
2021-01-11,-0.00476025581912
2021-01-12,0.0107544996306837
2021-01-13,-0.0063690187594736
2021-01-14,0.0100390552463779
2021-01-15,0.0057811787253517
2021-01-16,-0.0001442020358026
2021-01-17,-0.0001646238412833
2021-01-18,0.0015563813820096
2021-01-19,0.0051739160527863
2021-01-20,-0.0180937635936086
2021-01-21,-4.725733186193676e-06
2021-01-22,0.0334301570606328
2021-01-23,-3.985232965883737e-05
2021-01-24,0.000311042572947
2021-01-25,0.0015150828184932
2021-01-26,0.0082365184182703
2021-01-27,-0.0044229143006734
2021-01-28,-0.0171174781673653
2021-01-29,-0.0008231519519776
2021-01-30,-7.331717790894116e-05
2021-01-31,-7.331717790894116e-05
2021-02-01,-0.005057017835127
2021-02-02,-0.0130549171755576
2021-02-03,-0.0106167103370896
2021-02-04,0.1010914528328659
2021-02-05,-0.0337814636699513
2021-02-06,-0.001960764661124
2021-02-07,-0.0021387917455543
2021-02-08,-0.0025760006312162
2021-02-09,-0.0538635477562466
2021-02-10,-0.0878774098376381
2021-02-11,0.0595575313376181
2021-02-12,0.0109727520914766
2021-02-13,-0.000160809128069
2021-02-14,0.0007180994006341
2021-02-15,0.0021110890968159
2021-02-16,0.0385198873872363
2021-02-17,0.0003944909738639
2021-02-18,-0.0367891708573238
2021-02-19,-0.0216426457140327
2021-02-20,-0.0019317923301224
2021-02-21,0.000706906006422
2021-02-22,0.0076585236118527
2021-02-23,0.0917628876317039
2021-02-24,0.033916762352357
2021-02-25,0.0249311261063373
2021-02-26,0.0870105695634736
2021-02-27,-5.2458410717604625e-05
2021-02-28,-0.0057713270894316
2021-03-01,0.0752090106446801
2021-03-02,-0.0422326514753286
2021-03-03,0.0587280785435907
2021-03-04,0.0110867766848986
2021-03-05,0.0006497043520733
2021-03-06,0.0012424679014297
2021-03-07,-2.07191330796658e-05
2021-03-08,0.1086545269629935
2021-03-09,-0.051201293092066
2021-03-10,0.210165975696463
2021-03-11,-0.0011320399311253
2021-03-12,-0.0009754176907953
2021-03-13,0.0
2021-03-14,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-20,0.0
2021-03-21,0.0
2021-03-22,-0.0080645303632892
2021-03-23,0.0019077654640656
2021-03-24,0.0273366577934351
2021-03-25,-0.00604699768039
2021-03-26,-0.0057098555082579
2021-03-27,-6.46842539555493e-05
2021-03-28,-6.46842539555493e-05
2021-03-29,-0.0092635692179977
2021-03-30,0.0160582781234981
2021-03-31,0.0261503097110455
2021-04-01,0.0571513640958118
2021-04-02,0.0009285227184036
2021-04-03,-0.0003081736046326
2021-04-04,-0.0051714834276513
2021-04-05,-0.0137043612731983
2021-04-06,0.0146170039867004
2021-04-07,0.0017015575976752
2021-04-08,-0.0133460981089364
2021-04-09,0.0053849776429376
2021-04-10,-0.0003318668124615
2021-04-11,-0.0003318668124615
2021-04-12,0.0049559989917312
2021-04-13,0.0086682749702568
2021-04-14,-0.0167038456017395
2021-04-15,0.018929014453137
2021-04-16,0.0182701784654206
2021-04-17,-0.0002330212606066
2021-04-18,-0.0002330212606066
2021-04-19,0.0256116180786477
2021-04-20,-0.0888586864549267
2021-04-21,-0.0395663656177256
2021-04-22,0.0267418552140955
2021-04-23,0.0567824765520927
2021-04-24,-0.0009732595759236
2021-04-25,-0.0009732595759236
2021-04-26,-0.0303622832459887
2021-04-27,0.0396684990114812
2021-04-28,-0.0119754962505223
2021-04-29,-0.0960915445835613
2021-04-30,0.1571017614776683
2021-05-01,-7.916365111175437e-05
2021-05-02,-7.916365111175437e-05
2021-05-03,-0.008885372728636
2021-05-04,0.0043508295664946
2021-05-05,0.0064440002036769
2021-05-06,-0.0022739384279444
2021-05-07,-0.0023865175419404
2021-05-08,-2.79603153896165e-05
2021-05-09,0.0006499185693259
2021-05-10,-0.0017390093784494
2021-05-11,0.0007013449337916
2021-05-12,-0.001270517239788
2021-05-13,0.0013745645199499
2021-05-14,-0.0023876309513609
2021-05-15,-3.487743154960212e-05
2021-05-16,-3.487743154960212e-05
2021-05-17,0.0005881298817707
2021-05-18,0.0016496949272599
2021-05-19,-0.0007020910858171
2021-05-20,0.0057670120981614
2021-05-21,-0.0032203176855206
2021-05-22,-2.317770866476074e-05
2021-05-23,5.8989428876528354e-05
2021-05-24,-0.0001754526080478
2021-05-25,0.0029241064854498
2021-05-26,-0.0006926007673199
2021-05-27,-0.0002123572554257
2021-05-28,0.0017287979828793
2021-05-29,0.0
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,0.0
2021-06-02,0.0
2021-06-03,0.0
2021-06-04,0.0
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,0.0
2021-06-10,0.0
2021-06-11,0.0
2021-06-12,0.0
2021-06-13,0.0
2021-06-14,0.0
2021-06-15,-0.004287728283876
2021-06-16,-0.021316201421911
2021-06-17,0.0411489568704804
2021-06-18,-0.0040304653725153
2021-06-19,0.000317990458814
2021-06-20,-0.0016969660042871
2021-06-21,0.0009835818435124
2021-06-22,0.0244387655345207
2021-06-23,0.0011687327233365
2021-06-24,-0.0036947542409016
2021-06-25,-0.0008269502420172
2021-06-26,-0.0001538168782902
2021-06-27,-0.0001538168782902
2021-06-28,-0.014679843993588
2021-06-29,0.0597322588993729
2021-06-30,0.0364571211752303
2021-07-01,-0.0278788777120535
2021-07-02,0.1468760254630915
2021-07-03,-0.0003942255794715
2021-07-04,-0.0003942255794715
2021-07-05,-0.059991479993643
2021-07-06,0.063886842909918
2021-07-07,0.0588787341336589
2021-07-08,-0.0066712877115225
2021-07-09,-0.0418094839114623
2021-07-10,-0.0003496859136744
2021-07-11,0.0013338937556656
2021-07-12,0.033843427850324
2021-07-13,-0.3016159121751717
2021-07-14,0.3072787481688531
2021-07-15,-0.0335768347145829
2021-07-16,0.0335209046042636
2021-07-17,-0.0002295512534534
2021-07-18,-0.0002295512534534
2021-07-19,0.0785394514117379
2021-07-20,0.0383643376925826
2021-07-21,-0.0715767970004128
2021-07-22,0.007517287959031
2021-07-23,-0.0013166164293355
2021-07-24,-0.0006579281805203
2021-07-25,-0.0006579281805203
2021-07-26,0.0527242794855161
2021-07-27,0.0739603015126602
2021-07-28,0.006896542237144
2021-07-29,-0.0299039671919321
2021-07-30,0.0197929531147034
2021-07-31,-0.0002735458792104
2021-08-01,-0.0059479112560788
2021-08-02,-0.04901139794843
2021-08-03,0.1537505974886801
2021-08-04,-0.1221064156145141
2021-08-05,0.0532007363187029
2021-08-06,-0.0170259377669637
2021-08-07,-2.513683556822145e-05
2021-08-08,-2.513683556822145e-05
2021-08-09,-0.0276112634739279
2021-08-10,-0.0425274566118486
2021-08-11,0.0898808861266426
2021-08-12,0.0702457128922776
2021-08-13,0.0143618007178807
2021-08-14,0.0001787556993855
2021-08-15,0.0001787556993855
2021-08-16,-0.017941477104894
2021-08-17,-0.0062714391347057
2021-08-18,0.0130786306294271
2021-08-19,-0.0054822299088424
2021-08-20,-0.0019726001682116
2021-08-21,0.0001868875562666
2021-08-22,0.0031192506491613
2021-08-23,-0.015942182234002
2021-08-24,0.0020355387027814
2021-08-25,-0.0132487635649143
2021-08-26,-0.0318012726042312
2021-08-27,0.0676334026945123
2021-08-28,-0.0001755018697358
2021-08-29,-0.0001755018697358
2021-08-30,0.0426772875799738
2021-08-31,0.068652095033187
2021-09-01,0.0366080307971471
2021-09-02,0.0044020920074807
2021-09-03,-0.0257592217401769
2021-09-04,-0.0001633491866548
2021-09-05,-0.0015170924461223
2021-09-06,0.0169442156316863
2021-09-07,-0.0083504584215575
2021-09-08,0.0143425535858321
2021-09-09,0.0001954490268239
2021-09-10,-0.0108665158936524
2021-09-11,-0.0001313693458882
2021-09-12,-0.00088946557119
2021-09-13,0.007490812701889
2021-09-14,0.0026763616739112
2021-09-15,-0.0015666671992807
2021-09-16,-0.0070560848664775
2021-09-17,-0.0089651553608703
2021-09-18,-0.0001523992411766
2021-09-19,-0.0025349873778394
2021-09-20,-0.0005651221861544
2021-09-21,-0.0119647654252693
2021-09-22,-0.0106437220029834
2021-09-23,0.0122769932741809
2021-09-24,-0.0126622831788985
2021-09-25,-0.0002386698567012
2021-09-26,-0.0005635682389735
2021-09-27,0.0112911724937791
2021-09-28,0.047865156063817
2021-09-29,0.0009996183318897
2021-09-30,0.0847903319572993
2021-10-01,-0.011988949783634
2021-10-02,-0.0010084100596032
2021-10-03,-0.0031113585440658
2021-10-04,0.0256587388160284
2021-10-05,-0.059582117587388
2021-10-06,-0.0022738979002835
2021-10-07,-0.0105493437731343
2021-10-08,-0.0010594091667198
2021-10-09,-0.0001469501768281
2021-10-10,-0.0026502478643885
2021-10-11,0.0186107526108513
2021-10-12,-0.0023389246985233
2021-10-13,-0.0201671997550201
2021-10-14,0.0029309220184546
2021-10-15,-0.0393360533244778
2021-10-16,-0.0003301601540095
2021-10-17,-0.0005833422502038
2021-10-18,0.0162376013113202
2021-10-19,0.0041890558352316
2021-10-20,-0.014431991918875
2021-10-21,-0.0534679434249702
2021-10-22,0.0547855311640793
2021-10-23,-0.0003060097204958
2021-10-24,-0.0011868435012047
2021-10-25,0.0530040465058032
2021-10-26,0.0147117977865908
2021-10-27,-0.0506707541753555
2021-10-28,0.0297190005056989
2021-10-29,-0.0729276805057219
2021-10-30,-0.0005190041250482
2021-10-31,0.0034231210342824
2021-11-01,0.014457742227323
2021-11-02,0.0186001259165447
2021-11-03,-0.0116134716029295
2021-11-04,0.0407422375004393
2021-11-05,0.0157876943675581
2021-11-06,-0.0008927923455783
2021-11-07,-7.11488327265026e-05
2021-11-08,0.0062771090892456
2021-11-09,0.0002015618792372
2021-11-10,0.0359649888757699
2021-11-11,-0.002746372343175
2021-11-12,-0.0238395166002293
2021-11-13,-0.0009038631556582
2021-11-14,-0.00095512197137
2021-11-15,0.0001891310351309
2021-11-16,0.0202343143045378
2021-11-17,0.0259341960651583
2021-11-18,-0.0126588483809412
2021-11-19,-0.0243301342511639
2021-11-20,-0.0181731932911745
2021-11-21,-0.0034839244810755
2021-11-22,-0.027387367913646
2021-11-23,0.0698377916373361
2021-11-24,-0.0207120245054836
2021-11-25,0.0067950995389864
2021-11-26,0.029885273784089
2021-11-27,-0.0003733070204489
2021-11-28,-0.0011163861288107
2021-11-29,0.0702740877205442
2021-11-30,0.0489546191271074
2021-12-01,0.0164186870444477
2021-12-02,-0.0341539743613888
2021-12-03,0.0737033677134197
2021-12-04,-0.0011449557905815
2021-12-05,-0.0058110140798759
2021-12-06,-0.0210054794430274
2021-12-07,0.1760505353527336
2021-12-08,-0.0033408466766237
2021-12-09,0.342050076019323
2021-12-10,0.0094438755682912
2021-12-11,-0.0003041287014725
2021-12-12,0.0048546918501682
2021-12-13,0.0904303201619764
2021-12-14,0.0359129287191038
2021-12-15,-0.047650813647879
2021-12-16,0.0364697704037698
2021-12-17,0.0055891812815498
2021-12-18,-0.0001886808023235
2021-12-19,-0.0189174771404079
2021-12-20,-0.0614955445305824
2021-12-21,-0.0228009843665803
2021-12-22,0.0021757368897602
2021-12-23,0.1336812579633209
2021-12-24,-0.0361135928495238
2021-12-25,-0.0001993494466439
2021-12-26,-0.0076949130169408
2021-12-27,0.0349090023764198
2021-12-28,-0.0020389052917141
2021-12-29,0.0906270599980247
2021-12-30,-0.003099495232199
2021-12-31,-0.043385456154504
2022-01-01,-0.0001642389426893
2022-01-02,-0.0323228484536628
2022-01-03,0.1540443168529448
2022-01-04,-0.0181259279189417
2022-01-05,0.075891169453217
2022-01-06,-0.0343910516378819
2022-01-07,0.1185206939575877
2022-01-08,-3.457732802821863e-05
2022-01-09,-0.0215156801808105
2022-01-10,-0.0074236104613965
2022-01-11,-0.0010056738488203
2022-01-12,-0.0191990742724971
2022-01-13,0.0153651252243783
2022-01-14,0.0272146044262279
2022-01-15,-3.754333936799111e-05
2022-01-16,-0.0004137642352019
2022-01-17,-0.003871910141646
2022-01-18,0.0019360364491145
2022-01-19,-0.0003901199164042
2022-01-20,0.0053543143619011
2022-01-21,0.0031046293250296
2022-01-22,-0.014846505965265
2022-01-23,0.0893629267778511
2022-01-24,0.2646559721441377
2022-01-25,0.0211611484262158
2022-01-26,-0.0684367778185798
2022-01-27,-0.0039305436680565
2022-01-28,0.0112115202486206
2022-01-29,-0.000251417009802
2022-01-30,-0.0022721890879754
2022-01-31,-0.0053296570643277
2022-02-01,-0.0204802393113944
2022-02-02,0.0591968375207349
2022-02-03,-0.0209418504454928
2022-02-04,0.2592880642997867
2022-02-05,-0.0004690317838803
2022-02-06,-0.0004690317838803
2022-02-07,-0.0003137851370958
2022-02-08,-0.0359020407508886
2022-02-09,-0.0351274606281448
2022-02-10,-0.3913161486534403
2022-02-11,0.0156677052888036
2022-02-12,-0.000579329705896
2022-02-13,-0.000579329705896
2022-02-14,-0.033474411253774
2022-02-15,-0.01481387960211
2022-02-16,-0.0008109746561338
2022-02-17,0.1374337293165914
2022-02-18,0.0571774230238063
2022-02-19,-0.0016258226906439
2022-02-20,-0.0002669801409549
2022-02-21,-0.0568505256996457
2022-02-22,0.0148180572342965
2022-02-23,0.0962794798548172
2022-02-24,0.2298490928987748
2022-02-25,-0.8965873227608009
2022-02-26,-0.000847401502167
2022-02-27,-0.0290291776637004
2022-02-28,1.7875654970266628
2022-03-01,-0.0064375240113613
2022-03-02,0.0656865430577533
2022-03-03,-0.0367255491392854
2022-03-04,0.0530929671342665
2022-03-05,-0.0013792277164346
2022-03-06,-0.0013792277164346
2022-03-07,0.1150274527818393
2022-03-08,0.3287257079054803
2022-03-09,0.0057729474027353
2022-03-10,-0.0332068443229684
2022-03-11,-0.0547130614599166
2022-03-12,-0.0009309042904273
2022-03-13,-0.0038772762358551
2022-03-14,-0.0049597091508339
2022-03-15,-0.0155367591434769
2022-03-16,-0.0156921900779872
2022-03-17,-0.0130838279455479
2022-03-18,-0.0177983069595314
2022-03-19,-0.0062689276296675
2022-03-20,-0.0075893575515599
2022-03-21,-0.0309896038323842
2022-03-22,-0.0055469415294811
2022-03-23,-0.0207752790598943
2022-03-24,-0.1077287212803524
2022-03-25,-0.0260128083465634
2022-03-26,-0.0018561980989847
2022-03-27,0.0002629343928494
2022-03-28,-0.0002639384985185
2022-03-29,-0.1139209912630911
2022-03-30,-0.0169634159900554
2022-03-31,-0.0874805618681791
2022-04-01,-0.510683729107799
2022-04-02,-0.010412255099322542
2022-04-03,-0.009152377020870874
2022-04-04,-0.12082587437721913
2022-04-05,-0.19643379281064274
2022-04-06,0.5311694911561905
2022-04-07,-0.00033886454722420933
2022-04-08,0.005370261123131669
2022-04-09,-0.0006723773212690674
2022-04-10,-0.0006723773212690674
2022-04-11,-0.0018579167117194542
2022-04-12,-0.024971437346758343
2022-04-13,-0.03387872766393604
2022-04-14,0.06654994696493825
2022-04-15,-0.4241381202090755
2022-04-16,-0.012329048854243914
2022-04-17,-0.012329048854243914
2022-04-18,-0.15771886136833496
2022-04-19,0.027393612938280836
2022-04-20,-0.012523208423133621
2022-04-21,-0.07072159592807031
2022-04-22,-0.002196743557013081
2022-04-23,-0.0015305106632364025
2022-04-24,-0.0015305106632364025
2022-04-25,-0.013080376075481008
2022-04-26,-0.07783395383336443
2022-04-27,0.011193877807382638
2022-04-28,0.22919442998171802
2022-04-29,0.08632986059231579
2022-04-30,-0.016144961091205678
2022-05-01,-0.016833602790044044
2022-05-02,-0.1960193587570136
2022-05-03,-0.21338767651058038
2022-05-04,-0.051248814405384924
2022-05-05,0.056403747326924776
2022-05-06,-0.08872472419906843
2022-05-07,-0.01825080119421286
2022-05-08,-0.027842994140970065
2022-05-09,-0.022698736829888416
2022-05-10,-0.19183964834623402
2022-05-11,0.08243244446145769
2022-05-12,0.11933755352921724
2022-05-13,0.28332562846726994
2022-05-14,-0.017208086408782318
2022-05-15,-0.017208086408782318
2022-05-16,0.23721012230435595
2022-05-17,-0.10648105970658553
2022-05-18,-0.044223103378374096
2022-05-19,-0.0037723022113441904
2022-05-20,0.2593251024163907
2022-05-21,-0.016027632351651836
2022-05-22,-0.016027632351651836
2022-05-23,0.18079783130037863
2022-05-24,0.042220277133430156
2022-05-25,-0.04291323668061834
2022-05-26,-0.0900060965077337
2022-05-27,0.33144783782184817
2022-05-28,-0.015879734489651284
2022-05-29,-0.015879734489651284
2022-05-30,-0.41527683336605364
2022-05-31,0.28531800893232895
2022-06-01,-1.1723567890644475
2022-06-02,0.00762086275764241
2022-06-03,-0.07235147578301439
2022-06-04,-0.012811941808935414
2022-06-05,-0.012811941808935414
2022-06-06,-0.07577448811040458
2022-06-07,-0.20553532714023903
2022-06-08,-0.05341343201944209
2022-06-09,-0.00028435853460597946
2022-06-10,0.051086838746705124
2022-06-11,-0.013700574827883137
2022-06-12,-0.013700574827883137
2022-06-13,-0.07813112793425589
2022-06-14,-0.27976888762468066
2022-06-15,-0.01105158313537624
2022-06-16,-0.037150015373837234
2022-06-17,0.022409978423305
2022-06-18,-0.0023400349629618743
2022-06-19,-0.02580400188965157
2022-06-20,-0.45856075437445665
2022-06-21,2.169709591856698
2022-06-22,-0.22338586296196147
2022-06-23,0.00598723419232608
2022-06-24,-0.11030172462802128
2022-06-25,-0.030398281060381664
2022-06-26,-0.028042825544491667
2022-06-27,0.10623534602643497
2022-06-28,-0.026876973498468702
2022-06-29,0.5576568657780228
2022-06-30,-0.044039431465480894
2022-07-01,0.0059565263438766825
2022-07-02,-0.012523482850022498
2022-07-03,-0.012592092077111443
2022-07-04,-0.05138668762946946
2022-07-05,0.0804068484979884
2022-07-06,0.07066265436241323
2022-07-07,-0.00836592818511801
2022-07-08,-0.0003047836881379211
2022-07-09,-0.04732343786311881
2022-07-10,-0.00028884764785658946
2022-07-11,-0.02032924491271335
2022-07-12,0.13150709327593132
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,-0.03666755276379247
2022-07-19,0.14615740881054146
2022-07-20,-0.21479082161416976
2022-07-21,-0.12802142838214858
2022-07-22,0.10895602754789824
2022-07-23,-0.016717004009069066
2022-07-24,-0.016717004009069066
2022-07-25,-0.33026685390824095
2022-07-26,-0.2612924536601728
2022-07-27,-0.488593670773115
2022-07-28,0.2619818428360549
2022-07-29,0.10697090046554693
2022-07-30,-0.018418690029606496
2022-07-31,-0.018418690029606496
2022-08-01,-1.0508389383980106
2022-08-02,0.04531864250395594
2022-08-03,-0.3005739929892082
2022-08-04,-0.18586463231073239
2022-08-05,-0.10035205316478193
2022-08-06,-0.020465536073122317
2022-08-07,-0.05255800941608173
2022-08-08,0.004935011599956544
2022-08-09,0.000661056657564362
2022-08-10,-0.04509262210421369
2022-08-11,-0.02925392798368771
2022-08-12,0.0193147444009647
2022-08-13,-0.010525583048665733
2022-08-14,-0.010525583048665733
2022-08-15,-0.014828512792664401
2022-08-16,-0.05990942337204417
2022-08-17,-0.003598492413247132
2022-08-18,-0.0103862800918398
2022-08-19,0.036032854939582096
2022-08-20,-0.010524596655431883
2022-08-21,-0.010524596655431883
2022-08-22,-0.0031354464616649815
2022-08-23,0.04627549642430871
2022-08-24,0.04565562411521669
2022-08-25,-0.023395851113091504
2022-08-26,0.06358404224891535
2022-08-27,-0.010023822597269505
2022-08-28,-0.009913758865411485
2022-08-29,-0.038175163232041544
2022-08-30,-0.12062996359007086
2022-08-31,-0.030316896162520278
2022-09-01,-0.18824797095509882
2022-09-02,0.01703354110494658
2022-09-03,-0.013738934633408816
2022-09-04,-0.013738934633408816
2022-09-05,0.019919625985191588
2022-09-06,-0.004759899003938294
2022-09-07,-0.07598913313171159
2022-09-08,-0.07590463986144749
2022-09-09,-0.11378259987227995
2022-09-10,-0.014242400513024927
2022-09-11,-0.014242400513024927
2022-09-12,-0.03395902220902924
2022-09-13,-0.11195691942579206
2022-09-14,-0.3389561421094964
2022-09-15,-0.052265547152987195
2022-09-16,-0.03017942005318009
2022-09-17,-0.015608538738294488
2022-09-18,-0.015608538738294488
2022-09-19,0.010583193584018272
2022-09-20,0.057428519441662065
2022-09-21,-0.05337206157468061
2022-09-22,0.02370168985714676
2022-09-23,-0.13334840379294927
2022-09-24,-0.013467250551340681
2022-09-25,-0.013467250551340681
2022-09-26,0.05337961781303361
2022-09-27,-0.028699368679709764
2022-09-28,-0.03801788775435251
2022-09-29,-0.08131753153055948
2022-09-30,-0.057324139683428824
2022-10-01,-0.0161750054271208
2022-10-02,-0.038139662759953556
2022-10-03,2.0339803940915093
2022-10-04,0.03808690494766788
2022-10-05,0.054565916925611566
2022-10-06,-0.07135562962164116
2022-10-07,0.07349936806288436
2022-10-08,-0.010534040634086412
2022-10-09,-0.010534040634086412
2022-10-10,-0.01010243794785115
2022-10-11,0.8492152251212443
2022-10-12,-0.1979729595512712
2022-10-13,-0.16971082027680273
2022-10-14,-0.01392355378802928
2022-10-15,-0.0014535906025363165
2022-10-16,-0.0014535906025363165
2022-10-17,0.007049123826274493
2022-10-18,-0.003986624309760693
2022-10-19,-0.00829434717051953
2022-10-20,-0.004424186319914508
2022-10-21,0.00475929167665983
2022-10-22,-0.0014470962654846175
2022-10-23,-0.0014470962654846175
2022-10-24,-0.014945214598752449
2022-10-25,-0.027743748862292326
2022-10-26,-0.006939644998566469
2022-10-27,0.356111784068493
2022-10-28,0.025185910489590735
2022-10-29,-0.0014991481891335208
2022-10-30,-0.0014991481891335208
2022-10-31,0.0009424680974020989
2022-11-01,-0.0057902118869292045
2022-11-02,-0.02970516369461939
2022-11-03,-0.07092362761023371
2022-11-04,0.23878752508915024
2022-11-05,-0.02627595621565837
2022-11-06,-0.02627595621565837
2022-11-07,-0.0042623181579227
2022-11-08,0.16956476274471707
2022-11-09,-0.10439884462695095
2022-11-10,0.18729403532328553
2022-11-11,0.05574077482201913
2022-11-12,-0.025075698844464336
2022-11-13,-0.025075698844464336
2022-11-14,0.14099251498310228
2022-11-15,-0.6005174778060445
2022-11-16,-0.2874174534865308
2022-11-17,0.16020625109600345
2022-11-18,0.05633728335865727
2022-11-19,-0.02618690621096016
2022-11-20,-0.02618690621096016
2022-11-21,-0.367817000233465
2022-11-22,0.010139923164973435
2022-11-23,-0.02970516369461939
2022-11-24,-0.026679454024378265
2022-11-25,0.019445275954973775
2022-11-26,-0.026551684689255405
2022-11-27,-0.026551684689255405
2022-11-28,-0.2325568685635671
2022-11-29,-0.1766778203844764
2022-11-30,0.8696577449590027
2022-12-01,-0.30235765693184535
2022-12-02,-0.10506039632343508
2022-12-03,-0.023749784093738926
2022-12-04,-0.023749784093738926
2022-12-05,-0.15533934033343721
2022-12-06,-0.06936852531497413
2022-12-07,0.037752499687245374
2022-12-08,0.05287436038440588
2022-12-09,0.020070792042687
2022-12-10,-0.023937459030055588
2022-12-11,-0.023937459030055588
2022-12-12,-0.06461568655522953
2022-12-13,0.5724598268931613
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
